archive_date,adult_child,speciality,wait_0_6m,wait_6_12m,wait_12_18m,wait_18m_plus,total_waiting,Year,Month,pct_over_12m
25/09/2025,Child,Dermatology,1473,807,548,784,3611,2025,9,36.88728884
25/09/2025,Child,Gynaecology,398,128,67,15,608,2025,9,13.48684211
25/09/2025,Child,General Surgery,747,262,59,2,1070,2025,9,5.700934579
25/09/2025,Child,Developmental Paediatrics,432,115,18,25,590,2025,9,7.288135593
25/09/2025,Child,Clinical Immunology,353,211,123,83,770,2025,9,26.75324675
25/09/2025,Child,Clinical (Medical) Genetics,42,7,4,0,53,2025,9,7.547169811
25/09/2025,Child,Cardio-Thoracic Surgery,22,0,0,0,22,2025,9,0
25/09/2025,Adult,Vascular Surgery,10055,3048,1399,467,14969,2025,9,12.46576258
25/09/2025,Child,Immunology,210,92,37,29,368,2025,9,17.93478261
25/09/2025,Child,Paed Metabolic Medicine,20,0,2,0,22,2025,9,9.090909091
25/09/2025,Child,Vascular Surgery,11,12,0,0,23,2025,9,0
25/09/2025,Child,Paed Orthopaedic,1765,735,388,564,3452,2025,9,27.57821553
25/09/2025,Adult,Urology,14630,5894,2112,1537,24173,2025,9,15.09535432
25/09/2025,Child,Urology,1037,592,351,186,2166,2025,9,24.79224377
25/09/2025,Child,Small Volume Specialties,486,128,21,11,647,2025,9,4.945904173
25/09/2025,Child,Rheumatology,284,161,88,141,674,2025,9,33.97626113
25/09/2025,Child,Plastic Surgery,870,243,98,117,1328,2025,9,16.18975904
25/09/2025,Child,Pain Relief,40,12,2,0,54,2025,9,3.703703704
25/09/2025,Child,Paediatrics,12163,3609,1079,549,17400,2025,9,9.356321839
25/09/2025,Child,Paed Nephrology,224,144,54,94,516,2025,9,28.68217054
25/09/2025,Child,Paediatric Urology,844,559,199,9,1611,2025,9,12.91123526
25/09/2025,Child,Paediatric Respiratory Medicine,692,417,179,70,1358,2025,9,18.33578792
25/09/2025,Child,Paediatric Neurosurgery,73,2,0,0,75,2025,9,0
25/09/2025,Child,Paediatric Neurology,833,427,271,211,1742,2025,9,27.66934558
25/09/2025,Child,Paediatric Infectious Diseases,35,4,4,2,45,2025,9,13.33333333
25/09/2025,Child,Paediatric ENT,2374,1302,728,673,5077,2025,9,27.59503644
25/09/2025,Child,Paediatric Dermatology,3004,1718,1294,1252,7268,2025,9,35.03026968
25/09/2025,Child,Paediatric Anaesthetics,25,2,0,0,27,2025,9,0
25/09/2025,Child,Paediatric Surgery,1401,168,49,0,1617,2025,9,3.03030303
25/09/2025,Adult,Small Volume Specialties,504,73,31,8,617,2025,9,6.320907618
25/09/2025,Child,Dental Surgery,177,81,96,55,409,2025,9,36.9193154
25/09/2025,Adult,Respiratory Medicine,13768,6645,3420,2190,26021,2025,9,21.55950963
25/09/2025,Adult,Gynaecology,27128,6262,953,58,34401,2025,9,2.938868056
25/09/2025,Adult,Geriatric Medicine,3766,611,182,28,4588,2025,9,4.577157803
25/09/2025,Adult,General Surgery,27607,4068,952,258,32885,2025,9,3.679489129
25/09/2025,Adult,General Medicine,7214,2932,1070,934,12150,2025,9,16.49382716
25/09/2025,Adult,Gastro-Intestinal Surgery,775,110,34,0,919,2025,9,3.699673558
25/09/2025,Adult,Gastro-Enterology,13971,4762,1263,503,20500,2025,9,8.614634146
25/09/2025,Adult,Endocrinology,9887,4100,2537,5993,22517,2025,9,37.88248879
25/09/2025,Adult,Diabetes Mellitus,1505,283,69,18,1875,2025,9,4.64
25/09/2025,Adult,Dermatology,31896,13277,8115,6951,60239,2025,9,25.01037534
25/09/2025,Adult,Clinical Immunology,1649,1101,713,250,3713,2025,9,25.93590089
25/09/2025,Adult,Clinical (Medical) Genetics,963,730,532,908,3133,2025,9,45.96233642
25/09/2025,Adult,Chemical Pathology,49,24,2,0,75,2025,9,2.666666667
25/09/2025,Adult,Cardiology,24375,11363,3721,1634,41093,2025,9,13.03141654
25/09/2025,Adult,Cardio-Thoracic Surgery,343,51,24,16,435,2025,9,9.195402299
25/09/2025,Adult,Breast Surgery,3801,40,2,0,3843,2025,9,0.052042675
25/09/2025,Adult,Anaesthetics,50,7,4,0,61,2025,9,6.557377049
25/09/2025,Adult,Rheumatology,8803,2862,1497,664,13827,2025,9,15.62884212
25/09/2025,Adult,Haematology,7306,2957,1094,479,11836,2025,9,13.28996283
25/09/2025,Adult,Hepato-Biliary Surgery,114,40,16,0,170,2025,9,9.411764706
25/09/2025,Adult,Clinical Neurophysiology,4,28,2,0,34,2025,9,5.882352941
25/09/2025,Adult,Maxillo-Facial,2485,718,138,7,3348,2025,9,4.330943847
25/09/2025,Adult,Radiotherapy,47,0,0,0,47,2025,9,0
25/09/2025,Adult,Infectious Diseases,1042,154,19,7,1222,2025,9,2.127659574
25/09/2025,Adult,Psychiatry,421,62,31,9,523,2025,9,7.648183556
25/09/2025,Adult,Plastic Surgery,10888,2682,983,1858,16411,2025,9,17.31155932
25/09/2025,Adult,Pathology,52,31,37,64,184,2025,9,54.89130435
25/09/2025,Adult,Paediatrics,54,54,43,22,172,2025,9,37.79069767
25/09/2025,Adult,Paed Cardiology,0,5,5,16,26,2025,9,80.76923077
25/09/2025,Adult,Otolaryngology (ENT),21652,9226,2897,2040,35816,2025,9,13.78434219
25/09/2025,Adult,Pain Relief,7595,4450,2117,1375,15537,2025,9,22.47538135
25/09/2025,Adult,Ophthalmology,20150,8640,4971,3835,37596,2025,9,23.42270454
25/09/2025,Adult,Oncology,702,9,0,2,713,2025,9,0.280504909
25/09/2025,Adult,Obstetrics,103,0,0,0,103,2025,9,0
25/09/2025,Adult,Neurosurgery,4817,3393,2367,778,11355,2025,9,27.69704976
25/09/2025,Adult,Neurology,11504,5411,3116,2687,22718,2025,9,25.5436218
25/09/2025,Adult,Orthopaedics,41261,18104,7527,3579,70471,2025,9,15.75967419
25/09/2025,Adult,Nephrology,2917,779,220,100,4016,2025,9,7.96812749
25/09/2025,Adult,Metabolic Medicine,80,47,2,0,129,2025,9,1.550387597
30/10/2025,Child,Immunology,211,78,26,28,343,2025,10,15.74344023
30/10/2025,Adult,Vascular Surgery,8495,2961,1248,565,13268,2025,10,13.66445583
30/10/2025,Child,Clinical (Medical) Genetics,33,2,9,2,46,2025,10,23.91304348
30/10/2025,Child,Clinical Immunology,312,218,125,72,727,2025,10,27.09766162
30/10/2025,Child,Developmental Paediatrics,442,123,14,12,591,2025,10,4.399323181
30/10/2025,Child,Dermatology,1473,755,485,790,3504,2025,10,36.3869863
30/10/2025,Child,General Surgery,738,241,74,5,1058,2025,10,7.466918715
30/10/2025,Adult,Vascular Surgery,1446,184,2,0,1632,2025,10,0.12254902
30/10/2025,Child,Gynaecology,435,116,55,14,620,2025,10,11.12903226
30/10/2025,Child,Dental Surgery,177,74,78,29,358,2025,10,29.88826816
30/10/2025,Adult,Urology,2453,989,42,21,3505,2025,10,1.79743224
30/10/2025,Adult,Radiotherapy,36,0,0,0,36,2025,10,0
30/10/2025,Adult,Small Volume Specialties,546,75,42,8,669,2025,10,7.473841555
30/10/2025,Adult,Small Volume Specialties,9,0,0,0,9,2025,10,0
30/10/2025,Adult,Rheumatology,8325,2749,1393,772,13239,2025,10,16.35319888
30/10/2025,Adult,Rheumatology,417,157,2,0,576,2025,10,0.347222222
30/10/2025,Adult,Respiratory Medicine,1119,483,150,9,1761,2025,10,9.028960818
30/10/2025,Adult,Respiratory Medicine,12520,6190,3167,2324,24201,2025,10,22.68914508
30/10/2025,Adult,Psychiatry,20,2,0,0,22,2025,10,0
30/10/2025,Adult,Psychiatry,435,72,26,18,551,2025,10,7.985480944
30/10/2025,Adult,Plastic Surgery,1912,876,15,2,2805,2025,10,0.606060606
30/10/2025,Child,Maxillo-Facial,232,76,31,0,339,2025,10,9.144542773
30/10/2025,Adult,Urology,12454,5239,2077,1522,21291,2025,10,16.90385609
30/10/2025,Child,Neurology,21,0,0,0,21,2025,10,0
30/10/2025,Child,Paediatrics,12353,3342,1017,574,17286,2025,10,9.2039801
30/10/2025,Child,Orthopaedics,1296,478,224,303,2301,2025,10,22.90308561
30/10/2025,Adult,Plastic Surgery,8897,2238,796,1813,13743,2025,10,18.98421014
30/10/2025,Child,Small Volume Specialties,34,12,5,0,51,2025,10,9.803921569
30/10/2025,Child,Small Volume Specialties,454,107,24,11,595,2025,10,5.882352941
30/10/2025,Child,Rheumatology,281,168,97,135,681,2025,10,34.06754772
30/10/2025,Child,Plastic Surgery,886,213,105,94,1298,2025,10,15.33127889
30/10/2025,Child,Pain Relief,35,12,0,0,47,2025,10,0
30/10/2025,Child,Paediatric Urology,878,535,195,15,1623,2025,10,12.93900185
30/10/2025,Child,Paediatric Surgery,1358,135,44,2,1539,2025,10,2.988953866
30/10/2025,Child,Paediatric Respiratory Medicine,684,435,167,44,1331,2025,10,15.8527423
30/10/2025,Child,Paediatric Neurosurgery,54,2,0,0,56,2025,10,0
30/10/2025,Child,Paediatric Neurology,826,446,249,188,1709,2025,10,25.57050907
30/10/2025,Child,Paediatric Infectious Diseases,38,4,2,2,46,2025,10,8.695652174
30/10/2025,Child,Paediatric ENT,2219,1324,615,659,4817,2025,10,26.44799668
30/10/2025,Child,Paediatric Dermatology,2905,1751,1242,1348,7246,2025,10,35.74385868
30/10/2025,Child,Paediatric Anaesthetics,25,2,0,0,27,2025,10,0
30/10/2025,Child,Paed Orthopaedic,1772,778,329,531,3411,2025,10,25.21254764
30/10/2025,Child,Paed Nephrology,239,128,65,92,524,2025,10,29.96183206
30/10/2025,Child,Paed Metabolic Medicine,21,0,0,0,21,2025,10,0
30/10/2025,Child,Paed Haematology,313,37,6,0,356,2025,10,1.685393258
30/10/2025,Child,Urology,1022,614,388,144,2169,2025,10,24.527432
30/10/2025,Child,Paed Endocrinology,546,210,63,2,821,2025,10,7.917174178
30/10/2025,Child,Paed Cardiology,2115,1197,125,126,3563,2025,10,7.044625316
30/10/2025,Child,Otolaryngology (ENT),4144,2351,791,471,7756,2025,10,16.27127385
30/10/2025,Child,Ophthalmology,2102,633,261,312,3307,2025,10,17.32688237
30/10/2025,Adult,Pathology,60,37,35,66,198,2025,10,51.01010101
30/10/2025,Child,Paed Gastro-Enterol,422,230,95,150,897,2025,10,27.31326644
30/10/2025,Adult,Pain Relief,6280,3805,1873,1367,13325,2025,10,24.315197
30/10/2025,Adult,Geriatric Medicine,3465,568,176,28,4236,2025,10,4.815864023
30/10/2025,Adult,Geriatric Medicine,289,77,2,0,368,2025,10,0.543478261
30/10/2025,Adult,General Surgery,761,34,0,0,795,2025,10,0
30/10/2025,Adult,General Surgery,26757,3779,942,305,31783,2025,10,3.923481106
30/10/2025,Adult,General Medicine,7140,2948,1100,922,12109,2025,10,16.69832356
30/10/2025,Adult,Gastro-Intestinal Surgery,818,128,7,0,954,2025,10,0.733752621
30/10/2025,Adult,Gastro-Enterology,13068,4366,1226,399,19059,2025,10,8.526155622
30/10/2025,Adult,Gastro-Enterology,675,436,128,2,1241,2025,10,10.47542305
30/10/2025,Adult,Endocrinology,1082,760,297,206,2345,2025,10,21.44989339
30/10/2025,Adult,Diabetes Mellitus,1373,285,53,24,1735,2025,10,4.438040346
30/10/2025,Adult,Dermatology,27505,11581,7901,7260,54248,2025,10,27.9475741
30/10/2025,Adult,Dermatology,2944,1713,338,2,4997,2025,10,6.804082449
30/10/2025,Adult,Clinical Immunology,1105,683,363,28,2179,2025,10,17.94401101
30/10/2025,Adult,Clinical Immunology,514,374,294,235,1417,2025,10,37.33239238
30/10/2025,Adult,Clinical (Medical) Genetics,856,649,515,858,2878,2025,10,47.70674079
30/10/2025,Adult,Chemical Pathology,51,21,0,0,72,2025,10,0
30/10/2025,Adult,Cardiology,1265,627,406,62,2360,2025,10,19.83050847
30/10/2025,Adult,Cardiology,22996,10825,3350,1553,38724,2025,10,12.66139862
30/10/2025,Adult,Cardio-Thoracic Surgery,366,44,25,20,455,2025,10,9.89010989
30/10/2025,Adult,Breast Surgery,1091,2,0,0,1093,2025,10,0
30/10/2025,Adult,Breast Surgery,3203,62,2,0,3267,2025,10,0.061218243
30/10/2025,Adult,Anaesthetics,46,8,6,0,61,2025,10,9.836065574
30/10/2025,Adult,Pain Relief,948,780,470,2,2200,2025,10,21.45454545
30/10/2025,Adult,Gynaecology,460,358,71,0,889,2025,10,7.986501687
30/10/2025,Adult,Gynaecology,27023,6134,929,63,34149,2025,10,2.904916689
30/10/2025,Adult,Endocrinology,8731,3669,2172,5887,20459,2025,10,39.39097708
30/10/2025,Adult,Haematology,923,413,208,30,1574,2025,10,15.12071156
30/10/2025,Adult,Paediatrics,61,51,44,28,184,2025,10,39.13043478
30/10/2025,Adult,Haematology,6198,2533,911,338,9979,2025,10,12.5162842
30/10/2025,Adult,Paed Cardiology,0,4,4,19,27,2025,10,85.18518519
30/10/2025,Adult,Otolaryngology (ENT),2028,805,116,18,2967,2025,10,4.516346478
30/10/2025,Adult,Otolaryngology (ENT),19174,8210,3062,2106,32552,2025,10,15.87613664
30/10/2025,Adult,Orthopaedics,39471,17103,7038,3998,67610,2025,10,16.32302914
30/10/2025,Adult,Orthopaedics,1732,1138,624,2,3496,2025,10,17.90617849
30/10/2025,Adult,Ophthalmology,533,289,165,18,1005,2025,10,18.20895522
30/10/2025,Adult,Oncology,753,11,2,2,768,2025,10,0.520833333
30/10/2025,Adult,Oncology,42,0,0,0,42,2025,10,0
30/10/2025,Adult,Obstetrics,92,0,0,0,92,2025,10,0
30/10/2025,Adult,Neurosurgery,2669,1749,1163,433,6014,2025,10,26.53807782
30/10/2025,Adult,Ophthalmology,19669,9020,4750,3766,37206,2025,10,22.88878138
30/10/2025,Adult,Neurology,2093,1640,1043,603,5379,2025,10,30.60048336
30/10/2025,Adult,Hepato-Biliary Surgery,104,49,17,0,169,2025,10,10.0591716
30/10/2025,Adult,Neurosurgery,2076,1535,1115,362,5088,2025,10,29.02908805
30/10/2025,Adult,Infectious Diseases,33,2,0,0,35,2025,10,0
30/10/2025,Adult,Maxillo-Facial,2463,606,202,12,3284,2025,10,6.516443362
30/10/2025,Adult,Maxillo-Facial,54,2,0,0,56,2025,10,0
30/10/2025,Adult,Infectious Diseases,854,139,29,2,1024,2025,10,3.02734375
30/10/2025,Adult,Nephrology,204,2,0,0,206,2025,10,0
30/10/2025,Adult,Nephrology,2831,781,189,102,3902,2025,10,7.457713993
30/10/2025,Adult,Neurology,9739,3928,2120,2376,18163,2025,10,24.75362
30/10/2025,Adult,Metabolic Medicine,87,46,11,0,144,2025,10,7.638888889
27/11/2025,Adult,Vascular Surgery,1369,237,5,0,1611,2025,11,0.310366232
27/11/2025,Child,Gynaecology,450,103,45,9,607,2025,11,8.896210873
27/11/2025,Child,General Surgery,725,246,80,2,1054,2025,11,7.779886148
27/11/2025,Child,Developmental Paediatrics,456,119,4,2,581,2025,11,1.032702238
27/11/2025,Child,Dermatology,1480,751,483,811,3525,2025,11,36.70921986
27/11/2025,Child,Dental Surgery,179,67,76,8,330,2025,11,25.45454545
27/11/2025,Child,Clinical Immunology,322,196,124,80,722,2025,11,28.25484765
27/11/2025,Child,Clinical (Medical) Genetics,25,2,4,0,31,2025,11,12.90322581
27/11/2025,Child,Immunology,192,76,23,18,309,2025,11,13.26860841
27/11/2025,Child,Cardio-Thoracic Surgery,24,0,0,0,24,2025,11,0
27/11/2025,Adult,Vascular Surgery,8477,2827,1154,329,12787,2025,11,11.59771643
27/11/2025,Adult,Plastic Surgery,1880,916,22,2,2821,2025,11,0.850762141
27/11/2025,Adult,Urology,2510,1227,21,2,3760,2025,11,0.611702128
27/11/2025,Adult,Small Volume Specialties,2,0,0,0,2,2025,11,0
27/11/2025,Adult,Rheumatology,7992,2777,1424,880,13073,2025,11,17.62411076
27/11/2025,Adult,Rheumatology,452,168,2,0,622,2025,11,0.321543408
27/11/2025,Adult,Respiratory Medicine,1149,466,111,6,1732,2025,11,6.755196305
27/11/2025,Adult,Respiratory Medicine,12618,6020,2923,2315,23876,2025,11,21.93834813
27/11/2025,Adult,Radiotherapy,40,0,0,0,40,2025,11,0
27/11/2025,Adult,Psychiatry,401,82,28,21,532,2025,11,9.210526316
27/11/2025,Adult,Psychiatry,23,2,0,0,26,2025,11,0
27/11/2025,Child,Maxillo-Facial,258,46,32,0,336,2025,11,9.523809524
27/11/2025,Adult,Urology,12479,5196,1911,1449,21034,2025,11,15.97413711
27/11/2025,Child,Ophthalmology,2108,643,264,273,3288,2025,11,16.33211679
27/11/2025,Child,Urology,1018,600,388,106,2112,2025,11,23.39015152
27/11/2025,Child,Otolaryngology (ENT),4011,2366,683,442,7502,2025,11,14.99600107
27/11/2025,Adult,Plastic Surgery,8370,2240,704,1786,13100,2025,11,19.00763359
27/11/2025,Child,Small Volume Specialties,17,7,7,0,30,2025,11,23.33333333
27/11/2025,Child,Small Volume Specialties,493,98,22,10,623,2025,11,5.136436597
27/11/2025,Child,Rheumatology,260,158,103,126,647,2025,11,35.39412674
27/11/2025,Child,Plastic Surgery,871,240,94,84,1289,2025,11,13.80915438
27/11/2025,Child,Pain Relief,39,7,0,0,46,2025,11,0
27/11/2025,Child,Paediatrics,12773,3244,1019,579,17616,2025,11,9.071298819
27/11/2025,Child,Paediatric Urology,801,444,166,2,1413,2025,11,11.8895966
27/11/2025,Child,Paediatric Surgery,1249,197,81,2,1529,2025,11,5.428384565
27/11/2025,Child,Paediatric Respiratory Medicine,637,437,184,14,1272,2025,11,15.56603774
27/11/2025,Child,Paediatric Neurosurgery,46,2,0,0,48,2025,11,0
27/11/2025,Child,Paediatric Neurology,846,454,235,168,1703,2025,11,23.66412214
27/11/2025,Child,Paediatric Infectious Diseases,38,7,4,2,51,2025,11,11.76470588
27/11/2025,Child,Paediatric ENT,2263,1219,554,499,4535,2025,11,23.21940463
27/11/2025,Child,Paediatric Dermatology,2928,1755,1134,1294,7111,2025,11,34.1442835
27/11/2025,Child,Paediatric Anaesthetics,59,2,0,0,61,2025,11,0
27/11/2025,Child,Paed Orthopaedic,1760,706,345,486,3297,2025,11,25.20473157
27/11/2025,Child,Paed Nephrology,244,135,58,89,526,2025,11,27.94676806
27/11/2025,Child,Paed Haematology,310,42,6,0,358,2025,11,1.675977654
27/11/2025,Child,Paed Gastro-Enterol,322,211,104,152,789,2025,11,32.44613435
27/11/2025,Child,Paed Endocrinology,529,195,62,2,788,2025,11,8.121827411
27/11/2025,Child,Paed Cardiology,2106,1228,191,134,3659,2025,11,8.882208254
27/11/2025,Child,Otolaryngology (ENT),20,1,0,0,22,2025,11,0
27/11/2025,Child,Orthopaedics,1302,457,230,260,2249,2025,11,21.78746109
27/11/2025,Adult,Pathology,48,43,29,72,192,2025,11,52.60416667
27/11/2025,Adult,Small Volume Specialties,562,67,37,12,678,2025,11,7.227138643
27/11/2025,Adult,Pain Relief,6591,3854,2010,1229,13684,2025,11,23.66997954
27/11/2025,Adult,Geriatric Medicine,3445,596,180,33,4253,2025,11,5.008229485
27/11/2025,Adult,Geriatric Medicine,540,62,2,0,604,2025,11,0.331125828
27/11/2025,Adult,General Surgery,764,38,0,0,802,2025,11,0
27/11/2025,Adult,General Surgery,26960,3516,722,340,31538,2025,11,3.367366352
27/11/2025,Adult,General Medicine,7011,2952,1155,922,12041,2025,11,17.24939789
27/11/2025,Adult,Gastro-Intestinal Surgery,841,174,4,0,1018,2025,11,0.392927308
27/11/2025,Adult,Gastro-Enterology,13164,4517,1166,354,19201,2025,11,7.916254362
27/11/2025,Adult,Gastro-Enterology,683,369,14,0,1066,2025,11,1.313320826
27/11/2025,Adult,Endocrinology,1133,830,194,123,2280,2025,11,13.90350877
27/11/2025,Adult,Endocrinology,8772,3498,2106,6014,20391,2025,11,39.82148987
27/11/2025,Adult,Diabetes Mellitus,1329,291,46,30,1695,2025,11,4.483775811
27/11/2025,Adult,Dermatology,26944,11587,7738,7426,53695,2025,11,28.24099078
27/11/2025,Adult,Dermatology,3182,1710,126,0,5018,2025,11,2.510960542
27/11/2025,Adult,Clinical Immunology,585,365,277,234,1461,2025,11,34.97604381
27/11/2025,Adult,Clinical Immunology,1120,662,318,35,2135,2025,11,16.53395785
27/11/2025,Adult,Chemical Pathology,65,18,0,0,83,2025,11,0
27/11/2025,Adult,Cardiology,1423,637,253,54,2367,2025,11,12.97000422
27/11/2025,Adult,Cardiology,23412,10632,2908,1498,38449,2025,11,11.45933574
27/11/2025,Adult,Cardio-Thoracic Surgery,354,47,26,22,450,2025,11,10.66666667
27/11/2025,Adult,Breast Surgery,953,5,0,0,958,2025,11,0
27/11/2025,Adult,Breast Surgery,2836,62,2,0,2900,2025,11,0.068965517
27/11/2025,Adult,Anaesthetics,28,0,0,0,28,2025,11,0
27/11/2025,Adult,Pain Relief,886,852,528,25,2291,2025,11,24.13793103
27/11/2025,Adult,Gynaecology,27964,6252,883,82,35181,2025,11,2.742957847
27/11/2025,Adult,Gynaecology,366,382,102,0,850,2025,11,12
27/11/2025,Adult,Clinical (Medical) Genetics,850,615,512,858,2835,2025,11,48.32451499
27/11/2025,Adult,Haematology,6212,2536,870,359,9976,2025,11,12.31956696
27/11/2025,Adult,Paediatrics,61,47,43,32,183,2025,11,40.98360656
27/11/2025,Adult,Haematology,968,439,88,8,1503,2025,11,6.387225549
27/11/2025,Adult,Paed Cardiology,0,7,7,20,34,2025,11,79.41176471
27/11/2025,Adult,Otolaryngology (ENT),19334,8039,3018,1910,32302,2025,11,15.2560213
27/11/2025,Adult,Otolaryngology (ENT),2279,844,137,25,3285,2025,11,4.931506849
27/11/2025,Adult,Orthopaedics,38762,17594,7022,3827,67205,2025,11,16.14314411
27/11/2025,Adult,Ophthalmology,19621,9123,4971,3567,37283,2025,11,22.90051766
27/11/2025,Adult,Ophthalmology,507,300,178,28,1013,2025,11,20.33563672
27/11/2025,Adult,Oncology,61,0,0,0,61,2025,11,0
27/11/2025,Adult,Oncology,749,9,4,2,764,2025,11,0.785340314
27/11/2025,Adult,Obstetrics,126,0,0,0,126,2025,11,0
27/11/2025,Adult,Orthopaedics,1663,1119,670,2,3454,2025,11,19.45570353
27/11/2025,Adult,Neurosurgery,2044,1611,1067,232,4954,2025,11,26.22123537
27/11/2025,Adult,Neurosurgery,2721,1782,1207,526,6236,2025,11,27.79025016
27/11/2025,Adult,Hepato-Biliary Surgery,101,63,14,0,178,2025,11,7.865168539
27/11/2025,Adult,Infectious Diseases,24,0,0,0,24,2025,11,0
27/11/2025,Adult,Infectious Diseases,768,136,39,7,951,2025,11,4.83701367
27/11/2025,Adult,Maxillo-Facial,2324,411,177,8,2919,2025,11,6.337786913
27/11/2025,Adult,Maxillo-Facial,61,2,0,0,64,2025,11,0
27/11/2025,Adult,Nephrology,2804,755,164,95,3817,2025,11,6.785433587
27/11/2025,Adult,Nephrology,250,27,0,0,277,2025,11,0
27/11/2025,Adult,Neurology,2126,1708,1090,655,5579,2025,11,31.27800681
27/11/2025,Adult,Neurology,9876,3880,2067,2417,18240,2025,11,24.58333333
27/11/2025,Adult,Metabolic Medicine,89,45,13,0,147,2025,11,8.843537415
18/12/2025,Child,Otolaryngology (ENT),4093,2359,624,352,7428,2025,12,13.13947227
18/12/2025,Child,Paed Cardiology,2070,1233,211,135,3649,2025,12,9.482049877
18/12/2025,Child,Orthopaedics,1287,426,260,248,2221,2025,12,22.87257992
18/12/2025,Child,Ophthalmology,2291,651,277,265,3484,2025,12,15.55683123
18/12/2025,Child,Maxillo-Facial,251,41,33,0,325,2025,12,10.15384615
18/12/2025,Child,Immunology,184,55,13,14,266,2025,12,10.15037594
18/12/2025,Child,Gynaecology,489,108,46,0,643,2025,12,7.153965785
18/12/2025,Child,Dental Surgery,169,67,63,18,317,2025,12,25.55205047
18/12/2025,Child,Developmental Paediatrics,479,135,6,2,621,2025,12,1.288244767
18/12/2025,Child,Dermatology,1468,742,483,824,3517,2025,12,37.16235428
18/12/2025,Child,Clinical Immunology,332,187,129,77,725,2025,12,28.4137931
